ANO_TABELA;CD_SERVIÇO_HONORARIO;FORA_ROL;RESTRICAO_PRESIDENCIA;TP_SERVIÇO_ATENDIMENTO;SERVICO;NM_SERV_HONORARIO;CD_PROCEDIMENTO_TUSS;NM_PROCEDIMENTO_TUSS;DS_PROC_EQUIVALENTES;CD_TIPO_ACOMODACAO;DS_TIPO_ACOMODACAO;CD_TIPO_REDE;DS_TIPO_REDE_ATENDIMENTO;FL_RESTRICAO_AMBULATORIAL;INDIVIDUAL;EMPRESARIAL;URGENCIA;ELETIVA;TAXAS;MATERIAL;MEDICAMENTO;CONSULTA_HONORARIO;ANESTESISTA;AUXILIAR;LIVRO;WEB;PE;VALOR_ATUAL;VALOR_PROPOSTO;IMPACTO(%)
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1325;REDE MAX300 (SP1325);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP829;REDE MAX3001 (SP829);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP833;REDE MAX3002 (SP833);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE250;REDE MAX500  (AE250);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1334;REDE MAX500 (SP1334);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP867;REDE MAX500  (SP867);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP870;REDE MAX500  (SP870);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE322;SMART 300 PL (AE322);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE323;SMART 300 PL (AE323);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE324;SMART 300 PL (AE324);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE325;SMART 300 PL (AE325);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE326;SMART 300 PL (AE326);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE328;SMART 300 PL (AE328);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE329;SMART 300 PL (AE329);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE330;SMART 300 PL (AE330);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE331;SMART 300 PL (AE331);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE332;SMART 300 PL (AE332);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE339;SMART 300 PL (AE339);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1151;SMART 300 P (SP1151);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP225;SMART 300 PL (SP225);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1148;SMART 400 P (SP1148);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP222;SMART 400 PL (SP222);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE316;SMART PRIME2 (AE316);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE317;SMART PRIME2 (AE317);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE318;SMART PRIME2 (AE318);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE319;SMART PRIME2 (AE319);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE320;SMART PRIME2 (AE320);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;NSP1;SMART PRIME2 (NSP1);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1005;SMART PRIME (SP1005);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1152;SMART PRIME (SP1152);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1153;SMART PRIME (SP1153);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP226;SMART PRIME (SP226);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE340;SMART 300 PL (AE340);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1150;SMART 300 P (SP1150);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP224;SMART 300 PL (SP224);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE327;SMART 400 PL (AE327);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1149;SMART 400 P (SP1149);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP221;SMART 400 PL (SP221);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE60;SMART PRIME (AE60);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE61;SMART PRIME (AE61);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;NSP2;SMART PRIME1 (NSP2);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1255;PREMIUM PLU (SP1255);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP243;PREMIUM PLUS (SP243);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE197;ADVANCE 600 (AE197);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE412;ADVANCE 600 (AE412);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE415;ADVANCE 600 (AE415);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP103;ADVANCE 600 (SP103);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1037;ADVANCE 600 (SP1037);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;SP1208;ADVANCE 600 (SP1208);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE382;ADVANCE 700 (AE382);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
1240;10104020;NÃO;NÃO;4;INTERNACAO E/OU PQA;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRIC;10104020;ATENDIMENTO MEDICO DO INTENSIVISTA EM UTI GERAL OU PEDIATRICA (PLANTAO DE 12 HORAS - POR PACIENTE);00040029 / 00040037 / 14010020 / 90020359 / 90020367 / 98101037;99;TODAS AS ACOMODAÇÕES;AE388;ADVANCE 700 (AE388);N;S;S;S;N;N;N;N;S;N;N;N;N;;270,88;286,73;5,85
